dt,x,y,z,x_vel,y_vel,z_vel,Z_acc,X_acc
3.08,341.391724,13.589911,136.813782,-0.200116,8.963343,0.044913,9.830123,1.032947
3.09,341.229401,13.596906,136.809525,-0.176993,9.050658,0.070051,9.827516,1.040585
3.1,341.092255,13.603343,136.80632,-0.170988,9.14234,0.036957,9.826826,1.049027
3.11,340.935699,13.610546,136.801926,-0.158808,9.247907,0.049922,9.825455,1.058745
3.12,340.786835,13.617044,136.797836,-0.135617,9.326376,0.047018,9.82287,1.065546
3.13,340.627136,13.623968,136.793579,-0.14365,9.429014,0.037402,9.82373,1.074877
3.14,340.475677,13.630941,136.788956,-0.163084,9.491682,0.044707,9.825841,1.079886
3.15,340.313477,13.638614,136.783966,-0.154549,9.587721,0.039194,9.824866,1.088429
3.16,340.149597,13.646048,136.779221,-0.169122,9.677458,0.02937,9.826435,1.096248
3.17,339.993958,13.653113,136.774689,-0.179773,9.735765,0.051394,9.827559,1.100715
3.18,339.827698,13.660201,136.769928,-0.201675,9.803175,0.053073,9.829904,1.106041
3.19,339.669678,13.667212,136.765579,-0.177582,9.890772,0.025175,9.827229,1.113673
3.2,339.500366,13.674607,136.7603,-0.208057,9.995518,0.027934,9.830508,1.123028
3.21,339.339691,13.68203,136.7547,-0.192738,10.064053,0.032036,9.828802,1.128528
3.22,339.167542,13.689883,136.748947,-0.187773,10.154007,0.021114,9.828233,1.136211
3.23,338.994507,13.697825,136.743301,-0.195323,10.213977,0.034169,9.82902,1.140613
3.24,338.830597,13.70542,136.737686,-0.176531,10.280384,0.046202,9.826949,1.14582
3.25,338.653534,13.713608,136.73172,-0.150836,10.36608,0.027426,9.824147,1.152967
3.26,338.484528,13.722182,136.725754,-0.158163,10.594075,0.033079,9.824922,1.175566
3.27,338.304138,13.731374,136.719208,-0.148605,10.747909,0.026345,9.823865,1.189975
3.28,338.120544,13.741201,136.711975,-0.136299,10.844206,0.029414,9.822491,1.198149
3.29,337.94632,13.750231,136.705475,-0.135712,10.956505,0.04641,9.822392,1.208135
3.3,337.760254,13.758995,136.698898,-0.210762,11.022022,0.043552,9.830379,1.212951
3.31,337.583893,13.767281,136.692337,-0.204723,11.065816,0.028704,9.829689,1.215554
3.32,337.396606,13.775679,136.684891,-0.263686,11.057573,0.026553,9.835931,1.212464
3.33,337.220306,13.783866,136.677872,-0.270877,11.019406,0.009739,9.836623,1.206328
3.34,337.03302,13.791793,136.670212,-0.254179,11.00841,0.017725,9.83477,1.202975
3.35,336.857422,13.799806,136.662796,-0.282907,10.974137,0.007081,9.837747,1.197292
3.36,336.671234,13.808538,136.654984,-0.251604,10.947603,0.01364,9.834322,1.192329
3.37,336.485565,13.817278,136.646988,-0.24117,10.905506,0.027849,9.83314,1.185731
3.38,336.311218,13.825562,136.639374,-0.258992,10.881855,0.038569,9.834943,1.181235
3.39,336.126862,13.834292,136.631012,-0.187087,10.842635,0.027075,9.827283,1.174984
3.4,335.953918,13.842644,136.623291,-0.157401,10.799964,0.030308,9.824111,1.16851
3.41,335.770599,13.851426,136.614883,-0.161839,10.764328,0.03037,9.824524,1.162677
3.42,335.587891,13.860995,136.606293,-0.125782,10.745203,0.02725,9.820691,1.158598
3.43,335.416656,13.869851,136.598282,-0.104245,10.703387,0.021483,9.818399,1.152277
3.44,335.234955,13.878843,136.589508,-0.120435,10.680292,0.036582,9.820059,1.147814
3.45,335.064941,13.887823,136.581131,-0.098256,10.644462,0.035241,9.817704,1.142159
3.46,334.883392,13.897078,136.572311,-0.087877,10.620339,0.03749,9.816594,1.137621
3.47,334.709808,13.906334,136.563797,-0.069117,10.744224,0.045993,9.814641,1.148603
3.48,334.524567,13.915923,136.554398,-0.049904,10.950392,0.027782,9.81269,1.16796
3.49,334.33786,13.925531,136.544846,-0.05002,11.067554,0.038722,9.812747,1.178026
3.5,334.159454,13.935327,136.535995,-0.044738,11.202227,0.051545,9.812242,1.189991
3.51,333.968323,13.94592,136.526093,-0.100947,11.331708,0.058933,9.818065,1.201261
3.52,333.786896,13.956428,136.516724,-0.097085,11.42642,0.064917,9.817644,1.209042
3.53,333.592255,13.968129,136.5065,-0.085715,11.540077,0.032473,9.81645,1.21862
3.54,333.407776,13.978995,136.496368,-0.101755,11.621601,0.061035,9.81807,1.224993
3.55,333.210205,13.989925,136.485764,-0.109408,11.685495,0.062688,9.81883,1.229408
3.56,333.010864,14.00066,136.475189,-0.147552,11.751617,0.053486,9.822753,1.234023
3.57,332.821411,14.010412,136.464981,-0.192998,11.858819,0.047343,9.827394,1.242953
3.58,332.61853,14.021595,136.453629,-0.186543,12.002341,0.047928,9.826739,1.255432
3.59,332.425934,14.032576,136.442886,-0.201088,12.110104,0.062458,9.828207,1.264357
3.6,332.219757,14.045039,136.431412,-0.180137,12.231033,0.051029,9.826038,1.274467
3.61,332.011932,14.057665,136.41954,-0.145572,12.315455,0.05623,9.822493,1.280835
3.62,331.814636,14.069436,136.408112,-0.15222,12.410022,0.076033,9.823134,1.288342
3.63,331.603668,14.08142,136.396179,-0.179825,12.494978,0.094462,9.825903,1.294717
3.64,331.40329,14.093266,136.384842,-0.230032,12.57321,0.08259,9.83094,1.300524
3.65,331.189026,14.10649,136.372559,-0.209393,12.678645,0.078479,9.828826,1.308921
3.66,330.986237,14.117913,136.361023,-0.218302,12.768025,0.066042,9.829691,1.315807
3.67,330.768738,14.130005,136.348358,-0.229374,12.839543,0.073062,9.830759,1.320744
3.68,330.549347,14.14376,136.335434,-0.237089,12.950695,0.083895,9.831497,1.329638
3.69,330.341705,14.15671,136.323105,-0.227743,13.054935,0.07854,9.830517,1.337947
3.7,330.119507,14.170646,136.309998,-0.177362,13.14774,0.08685,9.825439,1.344947
3.71,329.909027,14.183538,136.297684,-0.192306,13.228669,0.075381,9.826915,1.350871
3.72,329.670349,14.197756,136.283493,-0.206085,13.31622,0.074889,9.828249,1.357167
3.73,329.456848,14.210798,136.270706,-0.225373,13.391322,0.086216,9.830143,1.362471
3.74,329.241638,14.225155,136.257568,-0.258167,13.504704,0.072659,9.83336,1.371565
3.75,329.011658,14.240125,136.243103,-0.217979,13.60501,0.072221,9.829337,1.379192
3.76,328.793579,14.254641,136.229431,-0.205686,13.682924,0.068916,9.828101,1.384712
3.77,328.560791,14.269503,136.214691,-0.191734,13.770833,0.053412,9.826701,1.391064
3.78,328.325714,14.286203,136.199753,-0.160279,13.864797,0.063625,9.823577,1.39799
3.79,328.103333,14.302759,136.185654,-0.149985,13.964017,0.046946,9.822544,1.405552
3.8,327.865723,14.32003,136.170502,-0.11806,14.037671,0.018666,9.819397,1.410432
3.81,327.640961,14.335346,136.156052,-0.147573,14.119296,0.013997,9.822314,1.416213
3.82,327.400238,14.352048,136.140625,-0.199359,14.195123,0.004365,9.827415,1.421267
3.83,327.172821,14.368121,136.126099,-0.245944,14.288703,0.008439,9.831974,1.428188
3.84,326.92984,14.385198,136.110794,-0.280817,14.342666,0.001227,9.835361,1.431075
3.85,326.699432,14.402431,136.096466,-0.292765,14.41774,-0.001507,9.836484,1.436159
3.86,326.453278,14.423146,136.081146,-0.249225,14.543157,-0.04508,9.832204,1.445989
3.87,326.206238,14.443233,136.065414,-0.169678,14.654031,-0.074569,9.82445,1.454371
3.88,325.972107,14.461628,136.050003,-0.136938,14.714111,-0.097737,9.821275,1.457934
3.89,325.722321,14.480837,136.033325,-0.129373,14.813611,-0.103114,9.820544,1.465167
3.9,325.48642,14.498343,136.017456,-0.176364,14.859049,-0.111825,9.825062,1.467295
3.91,325.234039,14.518632,136.000458,-0.178067,14.947822,-0.095915,9.825171,1.473464
3.92,324.980957,14.538753,135.984009,-0.244113,14.987903,-0.047386,9.831478,1.474915
3.93,324.741547,14.557987,135.968933,-0.289626,15.00629,-0.010241,9.835793,1.474411
3.94,324.485687,14.5785,135.952713,-0.273001,15.077836,-0.000976,9.834166,1.478865
3.95,324.243744,14.59856,135.936935,-0.292056,15.159321,-0.051169,9.836002,1.484396
3.96,323.985291,14.620891,135.91893,-0.21667,15.277238,-0.095484,9.828773,1.493263
3.97,323.725922,14.644265,135.90036,-0.181799,15.39324,-0.096891,9.825435,1.501921
3.98,323.481171,14.666424,135.882721,-0.159495,15.452583,-0.105082,9.823254,1.505295
3.99,323.220093,14.690187,135.864166,-0.132278,15.458238,-0.093908,9.820597,1.503389
4,322.973572,14.712526,135.846756,-0.161437,15.470725,-0.068641,9.823345,1.502276
4.01,322.709015,14.7365,135.828598,-0.134903,15.529074,-0.030898,9.820846,1.505372
4.02,322.457794,14.759639,135.812149,-0.159776,15.747593,-0.015286,9.823291,1.523801
4.03,322.191071,14.782867,135.793869,-0.215313,15.808105,-0.090298,9.82866,1.527034
4.04,321.921387,14.806417,135.772964,-0.269072,15.925594,-0.181848,9.833784,1.535664
4.05,321.665558,14.830179,135.752319,-0.328223,16.138573,-0.219234,9.839375,1.553455
4.06,321.393402,14.858434,135.730881,-0.346337,16.292795,-0.141405,9.841012,1.565524
4.07,321.104553,14.889293,135.709717,-0.247839,16.20809,-0.069188,9.831653,1.554889
4.08,320.863495,14.914849,135.692078,-0.259214,16.142923,-0.077744,9.832667,1.546554
4.09,320.59024,14.941666,135.671753,-0.272899,16.163517,-0.123997,9.833871,1.546015
4.1,320.333374,14.96598,135.651901,-0.304992,16.208109,-0.138852,9.836822,1.547877
4.11,320.060822,14.992219,135.630646,-0.400119,16.192829,-0.112848,9.845638,1.543998
4.12,319.805389,15.018174,135.610733,-0.320786,16.101646,-0.087162,9.838093,1.533182
4.13,319.534576,15.046652,135.58963,-0.217093,15.961841,-0.126235,9.8283,1.517701
4.14,319.248322,15.076324,135.566696,-0.119011,15.906129,-0.179428,9.819068,1.509957
4.15,319.010376,15.099195,135.547409,-0.088237,15.942059,-0.187063,9.816184,1.511181
4.16,318.757599,15.123562,135.527008,-0.205155,15.957401,-0.144985,9.827046,1.510355
4.17,318.489716,15.150188,135.505554,-0.257683,15.93829,-0.077322,9.831872,1.50621
4.18,318.22287,15.178546,135.484177,-0.25063,15.853786,-0.019796,9.831141,1.496023
4.19,317.97287,15.206269,135.464035,-0.153617,15.719445,-0.04397,9.822063,1.481393
4.2,317.707672,15.235395,135.441986,-0.024552,15.634659,-0.08901,9.810082,1.47123
4.21,317.459015,15.26273,135.420639,0.020443,15.623177,-0.114446,9.805949,1.467984
4.22,317.195099,15.293339,135.398026,0.035139,15.605883,-0.097237,9.804655,1.464076
4.23,316.927704,15.326304,135.375671,0.146828,15.763452,-0.049277,9.794485,1.476248
4.24,316.676147,15.35828,135.355087,0.110891,15.976415,-0.052096,9.797904,1.4936
4.25,316.409912,15.389995,135.33284,0.067252,15.982884,-0.046366,9.801979,1.491844
4.26,316.157196,15.417344,135.311829,0.028872,15.962655,-0.041252,9.805576,1.487778
4.27,315.887268,15.444393,135.288895,-0.193672,16.022985,-0.046433,9.826007,1.490951
4.28,315.632385,15.470132,135.267273,-0.310312,16.065304,0.011504,9.836683,1.492618
4.29,315.360046,15.502254,135.244904,-0.350433,16.136629,0.055596,9.840346,1.496785
4.3,315.087921,15.539926,135.222931,-0.384528,16.229759,0.047553,9.843392,1.502942
4.31,314.831818,15.575129,135.202271,-0.2422,16.292921,0.035823,9.830375,1.506507
4.32,314.55954,15.609972,135.179901,-0.20562,16.316166,-0.023738,9.826977,1.506309
4.33,314.30307,15.641125,135.158356,-0.194171,16.295774,-0.048918,9.825841,1.502303
4.34,314.030396,15.675086,135.135635,-0.1683,16.284321,-0.04711,9.823389,1.498982
4.35,313.77359,15.707483,135.11496,-0.14921,16.273209,-0.049505,9.821572,1.495833
4.36,313.50119,15.74174,135.093719,-0.130358,16.251406,-0.0122,9.819808,1.491591
4.37,313.228485,15.77407,135.073334,-0.127985,16.220032,-0.005059,9.819585,1.486489
4.38,312.97226,15.803606,135.053909,-0.186963,16.187134,-0.011189,9.824921,1.481387
4.39,312.701202,15.836802,135.032837,-0.23383,16.155474,-0.001182,9.829162,1.476278
4.4,312.446442,15.868962,135.013107,-0.236825,16.125099,0.030108,9.829434,1.471438
4.41,312.176819,15.903131,134.992447,-0.232761,16.069822,0.075263,9.829037,1.46426
4.42,311.907318,15.935338,134.972443,-0.245537,16.037043,0.111564,9.830112,1.459121
4.43,311.654327,15.96439,134.953903,-0.273655,15.991151,0.113792,9.832546,1.452955
4.44,311.386078,15.996641,134.934769,-0.289283,15.959603,0.103452,9.833843,1.447959
4.45,311.134552,16.029099,134.916885,-0.246747,15.923464,0.095665,9.829951,1.442705
4.46,310.868011,16.064005,134.8983,-0.163538,15.900257,0.104068,9.822444,1.438491
4.47,310.617737,16.096636,134.880981,-0.095496,15.843832,0.094483,9.816308,1.431469
4.48,310.352692,16.131077,134.862717,-0.009336,15.771722,0.086232,9.80859,1.422946
4.49,310.088348,16.16626,134.84465,0.059766,15.710703,0.075029,9.80243,1.415419
4.5,309.84024,16.199402,134.827881,0.114722,15.669667,0.082787,9.797565,1.409798
4.51,309.577087,16.233051,134.810547,0.070517,15.642877,0.107484,9.801482,1.405321
4.52,309.330017,16.263906,134.794662,0.031036,15.602636,0.127265,9.805006,1.39979
4.53,309.067841,16.295786,134.777985,-0.046968,15.547579,0.129704,9.811927,1.392844
4.54,308.80658,16.327953,134.761673,-0.065716,15.46188,0.106605,9.813623,1.383224
4.55,308.561523,16.359493,134.746521,-0.079557,15.404251,0.081292,9.814867,1.376215
4.56,308.301941,16.394279,134.730728,-0.094129,15.387094,0.067906,9.816142,1.372657
4.57,308.057739,16.426868,134.716019,-0.098054,15.411223,0.069875,9.816467,1.372846
4.58,307.79834,16.46034,134.700821,-0.114474,15.442503,0.080076,9.817865,1.373547
4.59,307.55426,16.492483,134.687042,-0.114953,15.442706,0.069151,9.817866,1.371656
4.6,307.294464,16.52816,134.672653,-0.072444,15.470456,0.060654,9.81412,1.372049
4.61,307.034332,16.562824,134.658142,-0.055232,15.510432,0.047631,9.812574,1.373506
4.62,306.788849,16.595402,134.644501,-0.04243,15.53776,0.045817,9.811423,1.37398
4.63,306.527618,16.629267,134.630203,-0.078876,15.580626,0.047734,9.814543,1.375679
4.64,306.281067,16.660467,134.617218,-0.075067,15.59701,0.044407,9.814187,1.375197
4.65,306.018616,16.69347,134.60347,-0.100495,15.644665,0.019625,9.816357,1.377299
4.66,305.770599,16.724428,134.590271,-0.124538,15.698183,0.014777,9.818397,1.380022
4.67,305.506622,16.756962,134.576401,-0.13425,15.721143,0.031594,9.819193,1.379986
4.68,305.241272,16.790697,134.563004,-0.173967,15.765157,0.060737,9.822575,1.381759
4.69,304.991058,16.823164,134.550842,-0.1539,15.842268,0.075908,9.8208,1.386491
4.7,304.724304,16.857573,134.538254,-0.137934,15.884004,0.076949,9.819377,1.388057
4.71,304.472229,16.889883,134.526291,-0.132791,15.945236,0.058155,9.81889,1.391408
4.72,304.203766,16.923616,134.513535,-0.134944,15.979871,0.049513,9.819034,1.39235
4.73,303.934326,16.956987,134.500916,-0.124464,15.997635,0.04211,9.818115,1.391844
4.74,303.679901,16.987667,134.488922,-0.134778,16.045549,0.015585,9.818996,1.394023
4.75,303.408142,17.020275,134.47641,-0.177476,16.108921,0.01084,9.822642,1.397391
4.76,303.151642,17.052233,134.464523,-0.175879,16.157951,0.014448,9.822506,1.399648
4.77,302.878082,17.08696,134.452347,-0.197615,16.216938,0.033596,9.824346,1.402625
4.78,302.619781,17.11986,134.441055,-0.201332,16.274746,0.020122,9.824635,1.405616
4.79,302.344879,17.153437,134.429062,-0.211996,16.339773,-0.004267,9.825493,1.409098
4.8,302.068451,17.187603,134.417191,-0.22952,16.415379,-0.031661,9.826924,1.413465
4.81,301.807648,17.219772,134.405792,-0.238904,16.457802,-0.020435,9.827671,1.415138
4.82,301.529419,17.253965,134.393906,-0.295977,16.48904,-0.030722,9.832433,1.415742
4.83,301.266296,17.286901,134.382568,-0.290379,16.570524,-0.029566,9.831896,1.420699
4.84,300.986237,17.322321,134.37056,-0.267443,16.659048,-0.049898,9.829892,1.426121
4.85,300.721497,17.355133,134.358948,-0.232323,16.728262,-0.071236,9.826885,1.430023
4.86,300.43924,17.389322,134.346237,-0.241144,16.795326,-0.097647,9.82757,1.433614
4.87,300.155914,17.424025,134.333557,-0.211862,16.855211,-0.090888,9.825056,1.436596
4.88,299.888428,17.456011,134.321701,-0.243981,16.898905,-0.103357,9.827694,1.438333
4.89,299.602722,17.490055,134.309464,-0.258526,16.977467,-0.110931,9.828849,1.44286
4.9,299.332977,17.5229,134.298218,-0.269321,17.07136,-0.122588,9.829695,1.448775
4.91,299.045624,17.556898,134.286194,-0.294677,17.107098,-0.109003,9.83176,1.449708
4.92,298.756683,17.590824,134.274216,-0.298446,17.116714,-0.092549,9.832052,1.448454
4.93,298.483856,17.622505,134.26297,-0.350221,17.195831,-0.099869,9.836348,1.453094
4.94,298.19278,17.656059,134.251419,-0.348414,17.302525,-0.109104,9.836169,1.459896
4.95,297.900574,17.690479,134.239288,-0.329554,17.420872,-0.121437,9.834562,1.467651
4.96,297.624969,17.722994,134.228058,-0.336698,17.48201,-0.089735,9.835084,1.47078
4.97,297.331238,17.757418,134.216217,-0.282317,17.48506,-0.082837,9.83051,1.468979
4.98,297.053009,17.790506,134.205109,-0.30977,17.519228,-0.075953,9.832729,1.469861
4.99,296.756134,17.825882,134.193695,-0.272756,17.605827,-0.073369,9.829643,1.474934
5,296.476227,17.85882,134.183167,-0.268772,17.671555,-0.056997,9.829299,1.478395
5.01,296.177216,17.894444,134.171631,-0.308911,17.751127,-0.027869,9.832577,1.482864
5.02,295.877838,17.929125,134.160156,-0.343155,17.76383,-0.022355,9.835331,1.481839
5.03,295.594849,17.96213,134.149719,-0.361416,17.794384,-0.056858,9.836765,1.4824
5.04,295.292389,17.99831,134.138275,-0.322924,17.900307,-0.082866,9.83355,1.489005
5.05,295.007385,18.031841,134.127701,-0.290373,17.990252,-0.074809,9.830866,1.494403
5.06,294.703278,18.067472,134.116455,-0.306782,18.018433,-0.093909,9.832186,1.494621
5.07,294.415619,18.101563,134.10553,-0.317241,18.080135,-0.11262,9.833018,1.497691
5.08,294.109314,18.137653,134.09343,-0.307626,18.173811,-0.159411,9.832208,1.503234
5.09,293.802063,18.173323,134.081207,-0.309131,18.27597,-0.162748,9.832278,1.509462
5.1,293.511719,18.206432,134.069855,-0.309629,18.343582,-0.151826,9.83227,1.512994
5.11,293.202606,18.243053,134.057785,-0.38499,18.354734,-0.120012,9.838313,1.51182
5.12,292.892273,18.278584,134.046219,-0.403947,18.352955,-0.083501,9.839777,1.509598
5.13,292.59845,18.313793,134.035019,-0.394293,18.433027,-0.096568,9.838939,1.514116
5.14,292.285889,18.352104,134.023285,-0.344493,18.605778,-0.110588,9.834853,1.525987
5.15,291.990906,18.387232,134.011841,-0.240814,18.658783,-0.153426,9.82644,1.528296
5.16,291.694824,18.422382,133.999634,-0.255269,18.681494,-0.166936,9.827559,1.528159
5.17,291.3797,18.458931,133.986267,-0.235987,18.690727,-0.182557,9.825955,1.526814
5.18,291.063873,18.494661,133.973145,-0.241433,18.736095,-0.191444,9.826359,1.528368
5.19,290.765991,18.527678,133.961044,-0.287088,18.772438,-0.187539,9.829997,1.529319
5.2,290.449829,18.563339,133.948074,-0.395888,18.782545,-0.150252,9.838671,1.528047
5.21,290.151764,18.597473,133.935928,-0.395189,18.74976,-0.083912,9.838567,1.523473
5.22,289.835205,18.634535,133.92305,-0.437277,18.760422,-0.066752,9.841863,1.522262
5.23,289.519348,18.672533,133.910416,-0.319131,18.755785,-0.09464,9.83235,1.519838
5.24,289.222015,18.7078,133.898315,-0.214654,18.722137,-0.12144,9.82395,1.515227
5.25,288.906555,18.745546,133.885162,-0.211021,18.731718,-0.130838,9.823593,1.513948
5.26,288.609955,18.780342,133.872803,-0.164471,18.702642,-0.132182,9.819836,1.509721
5.27,288.295044,18.816189,133.859909,-0.196599,18.652742,-0.131917,9.822356,1.503726
5.28,287.999084,18.849739,133.847733,-0.235618,18.634733,-0.124591,9.825418,1.500394
5.29,287.685242,18.884935,133.834595,-0.270573,18.593786,-0.09465,9.828155,1.495135
5.3,287.371735,18.919788,133.821793,-0.341748,18.585623,-0.048328,9.833752,1.492483
5.31,287.077484,18.953564,133.810074,-0.36352,18.529951,-0.040019,9.835421,1.486212
5.32,286.76593,18.990267,133.797729,-0.272354,18.451462,-0.057588,9.828151,1.478044
5.33,286.454987,19.027586,133.785263,-0.152599,18.403786,-0.097602,9.818638,1.472322
5.34,286.163086,19.061802,133.773438,-0.086773,18.370996,-0.123339,9.813398,1.467898
5.35,285.853271,19.096771,133.761292,-0.074782,18.351707,-0.13698,9.812418,1.464428
5.36,285.562256,19.128521,133.75029,-0.135301,18.327412,-0.140739,9.817153,1.460684
5.37,285.253632,19.162622,133.738693,-0.198322,18.270199,-0.125405,9.822064,1.454259
